3.537262613204507744e+01 -6.835832706884018251e+01
4.969678152189270293e+01 -8.212471104025350144e+01
2.484245085763641825e+01 -9.309380805028263239e+01
-1.566163548001466488e+01 -6.411342323908854723e+01
4.296704456414688877e+01 -8.417231864280762466e+01
-7.130737892706056869e+01 -3.895434723087323903e+01
-2.225189746121957413e+01 -6.395523786163337121e+01
-4.300951850834956502e+01 8.035203744403989390e+01
6.165347409044692029e+01 -1.149560273342888905e+02
3.183359918181545289e+00 5.434115461197986008e+01
4.463959512978788524e+01 -1.215599095782388588e+02
-4.128831584829573842e+01 -1.152621832032172620e+02
-3.089979930236771200e+00 5.458439953475846806e+01
4.998813162337643234e+01 -5.821199928924097122e+01
2.723046568443080062e+01 8.711938623826868877e+01
-2.066485126053664700e+01 8.745023728808408237e+01
-4.301383866835242031e+01 8.035823912561291138e+01
3.761344502375060017e+01 -8.291555541569277921e+01
-9.422828423726762992e+00 -8.445332578392658718e+01
5.062904998928455313e+01 -7.199804573150548492e+01
4.374874237875339134e+01 4.383473732995624772e+01
1.411074679216140026e+01 -9.764088406980035018e+01
3.272519907391407656e+01 -8.294992661806043088e+01
7.322021207978137269e+00 5.474831617321602550e+01
1.308706679288311925e+01 -5.002863830567596182e+01
4.977241855968807727e+01 -8.195269192490405885e+01
7.133879653529529463e+00 8.662273989519265172e+01
-1.628394474133192205e+01 -6.668929621682130460e+01
5.692516942089267218e+01 -5.761480519917151355e+01
-4.301478559816978731e+01 8.034973999065569217e+01
2.888058990687829919e+01 3.773124906328873607e+01
-1.610218161991217301e+01 -6.939715657195318954e+01
-1.138530404934263629e+01 1.400083436112393258e+02
3.071145136830537581e+01 1.663551636030468046e+02
5.386065645824537285e+01 1.003792098142253479e+02
1.344297024434921006e+01 -4.990216535102517526e+01
2.773482156350925720e+01 -9.325764672590356952e+01
3.190397315287273372e+01 -8.500585527421738163e+01
2.785345550439775053e+01 -9.338299971602380367e+01
2.691395859072853369e+01 -9.283482995139978300e+01
2.403837716797647062e+01 -9.379152416751888666e+01
-1.905344907747616290e+01 -7.073444997129728051e+01
2.402476054263426164e+01 -6.840911614606986291e+01
5.726434133842898433e+01 -5.782496514961519551e+01
-4.300952797951616446e+01 8.035203132823707506e+01
5.411095064845450509e+01 1.004122464170438320e+02
3.619847220157573986e+01 9.307550158610429492e+01
6.989720556476452629e+00 -5.892680488007054862e+01
7.983153790407206074e+00 8.660395727439977520e+01
-1.414854945982624201e+01 -1.074827578786423032e+01
3.939335294169140411e+01 -6.648402309688459866e+01
2.280067497970336987e+01 -6.739187940869184956e+01
-7.110052264182071724e+01 -6.138879910589150768e+01
2.270543018860509932e+01 -5.441956062317895970e+01
3.349786995995929573e+01 7.448384704287664704e+01
3.106224940130764267e+01 8.085649005474097351e+01
-9.502528106648046702e+00 -8.426211398444054623e+01
-8.999103787561157475e+00 1.361548714339923833e+02
2.660800803262413528e+00 -5.119621327176119507e+01
1.190091184280816172e+01 -9.529223940222026101e+01
4.687010084618247419e+01 -6.718648693801965521e+01
3.390201933195593398e+01 6.549851622460444389e+01
4.998732902956400892e+01 -5.819355169120299820e+01
