1.293055152893066406e+01 8.654626464843750000e+01 0.000000000000000000e+00
-9.257176399230957031e+00 8.729648590087890625e+01 0.000000000000000000e+00
-2.676089763641357422e+00 8.682215118408203125e+01 0.000000000000000000e+00
7.280542850494384766e+00 8.719319915771484375e+01 0.000000000000000000e+00
-1.653888344764709473e+00 8.703984069824218750e+01 0.000000000000000000e+00
1.330691146850585938e+01 8.660755157470703125e+01 0.000000000000000000e+00
2.625705337524414062e+01 8.701414489746093750e+01 0.000000000000000000e+00
-1.133800220489501953e+01 8.770206451416015625e+01 0.000000000000000000e+00
-1.223566818237304688e+01 8.781935119628906250e+01 0.000000000000000000e+00
1.108323955535888672e+01 8.663784027099609375e+01 0.000000000000000000e+00
1.186527347564697266e+01 8.691228485107421875e+01 0.000000000000000000e+00
-1.486981964111328125e+01 8.780239868164062500e+01 0.000000000000000000e+00
1.590908145904541016e+01 8.661029052734375000e+01 0.000000000000000000e+00
-2.955789089202880859e+00 8.988050842285156250e+01 0.000000000000000000e+00
-3.069157123565673828e+00 8.742414093017578125e+01 0.000000000000000000e+00
-1.483792781829833984e+01 8.742343902587890625e+01 0.000000000000000000e+00
8.309288024902343750e+00 8.667353057861328125e+01 0.000000000000000000e+00
2.471981048583984375e+01 8.660138702392578125e+01 0.000000000000000000e+00
7.999059744179248810e-03 8.703449249267578125e+01 0.000000000000000000e+00
-1.032738018035888672e+01 8.799554443359375000e+01 0.000000000000000000e+00
3.817704439163208008e+00 8.677381896972656250e+01 0.000000000000000000e+00
-1.661017608642578125e+01 8.726268768310546875e+01 0.000000000000000000e+00
1.956951141357421875e+01 8.643042755126953125e+01 0.000000000000000000e+00
7.305531024932861328e+00 8.661411285400390625e+01 0.000000000000000000e+00
-5.945783138275146484e+00 8.671760559082031250e+01 0.000000000000000000e+00
-1.251744079589843750e+01 8.699053192138671875e+01 0.000000000000000000e+00
-1.570063591003417969e+01 8.723013305664062500e+01 0.000000000000000000e+00
-1.338418292999267578e+01 8.743209838867187500e+01 0.000000000000000000e+00
-1.470897483825683594e+01 8.755371093750000000e+01 0.000000000000000000e+00
1.998471450805664062e+01 8.656302642822265625e+01 0.000000000000000000e+00
3.366549015045166016e+00 8.686746215820312500e+01 0.000000000000000000e+00
-1.478544712066650391e+01 8.746492767333984375e+01 0.000000000000000000e+00
1.556308746337890625e+01 8.655138397216796875e+01 0.000000000000000000e+00
2.298670387268066406e+01 8.647126770019531250e+01 0.000000000000000000e+00
1.002870559692382812e+01 8.644014739990234375e+01 0.000000000000000000e+00
-1.214376163482666016e+01 8.729824829101562500e+01 0.000000000000000000e+00
3.977155303955078125e+01 8.401225280761718750e+01 0.000000000000000000e+00
3.831074905395507812e+01 8.834230041503906250e+01 0.000000000000000000e+00
-1.209430027008056641e+01 8.774474334716796875e+01 0.000000000000000000e+00
1.077322196960449219e+01 8.679835510253906250e+01 0.000000000000000000e+00
1.366927814483642578e+01 8.667206573486328125e+01 0.000000000000000000e+00
-2.826828002929687500e+00 8.693611907958984375e+01 0.000000000000000000e+00
1.535924434661865234e+01 8.634156036376953125e+01 0.000000000000000000e+00
-4.212306976318359375e+00 8.685865020751953125e+01 0.000000000000000000e+00
1.552403354644775391e+01 8.646221923828125000e+01 0.000000000000000000e+00
-5.099309921264648438e+00 8.680497741699218750e+01 0.000000000000000000e+00
7.637216448783874512e-01 9.086091613769531250e+01 0.000000000000000000e+00
6.676595687866210938e+00 8.950749206542968750e+01 0.000000000000000000e+00
-1.486433124542236328e+01 8.769729614257812500e+01 0.000000000000000000e+00
-1.182606506347656250e+01 8.770103454589843750e+01 0.000000000000000000e+00
-1.090879726409912109e+01 8.800601959228515625e+01 0.000000000000000000e+00
1.446137142181396484e+01 8.679288482666015625e+01 0.000000000000000000e+00
6.019365310668945312e+00 8.655402374267578125e+01 0.000000000000000000e+00
1.103067207336425781e+01 8.652152252197265625e+01 0.000000000000000000e+00
1.029832553863525391e+01 8.638610076904296875e+01 0.000000000000000000e+00
-1.128323745727539062e+01 8.709607696533203125e+01 0.000000000000000000e+00
-1.759080529212951660e+00 8.988061523437500000e+01 0.000000000000000000e+00
1.692815065383911133e+00 9.110061645507812500e+01 0.000000000000000000e+00
-1.318794536590576172e+01 8.769564819335937500e+01 0.000000000000000000e+00
-1.882190346717834473e+00 8.753250885009765625e+01 0.000000000000000000e+00
1.355204963684082031e+01 8.673473358154296875e+01 0.000000000000000000e+00
-1.240862083435058594e+01 8.739740753173828125e+01 0.000000000000000000e+00
-2.781607389450073242e+00 8.680549621582031250e+01 0.000000000000000000e+00
-1.741726279258728027e+00 8.699772644042968750e+01 0.000000000000000000e+00
6.455027103424072266e+00 8.653491210937500000e+01 0.000000000000000000e+00
-9.252702713012695312e+00 8.708578491210937500e+01 0.000000000000000000e+00
1.304044914245605469e+01 8.638478088378906250e+01 0.000000000000000000e+00
-1.277175307273864746e+00 8.990797424316406250e+01 0.000000000000000000e+00
-1.081674957275390625e+01 8.705783081054687500e+01 0.000000000000000000e+00
-1.115259075164794922e+01 8.708302307128906250e+01 0.000000000000000000e+00
4.162710309028625488e-01 8.981101226806640625e+01 0.000000000000000000e+00
2.464013481140136719e+01 8.652972412109375000e+01 0.000000000000000000e+00
9.314031600952148438e+00 8.685910797119140625e+01 0.000000000000000000e+00
-3.156730890274047852e+00 8.720130920410156250e+01 0.000000000000000000e+00
1.090741634368896484e+01 8.660480499267578125e+01 0.000000000000000000e+00
-1.209470176696777344e+01 8.719345855712890625e+01 0.000000000000000000e+00
-8.850993156433105469e+00 8.729730224609375000e+01 0.000000000000000000e+00
-3.242072582244873047e+00 8.692789459228515625e+01 0.000000000000000000e+00
6.153253555297851562e+00 8.644183349609375000e+01 0.000000000000000000e+00
-4.018501758575439453e+00 8.983664703369140625e+01 0.000000000000000000e+00
2.460324668884277344e+01 8.649983215332031250e+01 0.000000000000000000e+00
1.616098403930664062e+01 8.706595611572265625e+01 0.000000000000000000e+00
9.443504333496093750e+00 8.654279327392578125e+01 0.000000000000000000e+00
2.416315269470214844e+01 8.656854248046875000e+01 0.000000000000000000e+00
1.051548194885253906e+01 8.658522033691406250e+01 0.000000000000000000e+00
-5.950403213500976562e-01 8.691766357421875000e+01 0.000000000000000000e+00
1.205093765258789062e+01 8.646291351318359375e+01 0.000000000000000000e+00
2.630930662155151367e+00 8.666057586669921875e+01 0.000000000000000000e+00
1.160381078720092773e+00 8.662334442138671875e+01 0.000000000000000000e+00
3.148242473602294922e+00 8.704209899902343750e+01 0.000000000000000000e+00
-8.308374404907226562e+00 8.749689483642578125e+01 0.000000000000000000e+00
-3.798909425735473633e+00 8.709011077880859375e+01 0.000000000000000000e+00
7.180477142333984375e+00 8.711145782470703125e+01 0.000000000000000000e+00
2.369651412963867188e+01 8.681061553955078125e+01 0.000000000000000000e+00
7.655854821205139160e-01 8.664459991455078125e+01 0.000000000000000000e+00
-7.315887451171875000e+00 8.714726257324218750e+01 0.000000000000000000e+00
3.601052045822143555e+00 8.664348602294921875e+01 0.000000000000000000e+00
-1.135569381713867188e+01 8.712155151367187500e+01 0.000000000000000000e+00
8.117990493774414062e+00 8.654142761230468750e+01 0.000000000000000000e+00
-1.156737709045410156e+01 8.703242492675781250e+01 0.000000000000000000e+00
-4.552078247070312500e+00 8.718782806396484375e+01 0.000000000000000000e+00
-2.364314556121826172e+00 8.696172332763671875e+01 0.000000000000000000e+00
4.405483245849609375e+00 8.668838500976562500e+01 0.000000000000000000e+00
2.518997907638549805e+00 8.691399383544921875e+01 0.000000000000000000e+00
-7.242167472839355469e+00 8.694606018066406250e+01 0.000000000000000000e+00
-5.917327404022216797e+00 8.662341308593750000e+01 0.000000000000000000e+00
-1.870153546333312988e+00 8.697715759277343750e+01 0.000000000000000000e+00
2.777634143829345703e+00 8.694034576416015625e+01 0.000000000000000000e+00
1.645297813415527344e+01 8.654730224609375000e+01 0.000000000000000000e+00
1.345829486846923828e+01 8.649884796142578125e+01 0.000000000000000000e+00
1.783405065536499023e+00 8.669918823242187500e+01 0.000000000000000000e+00
1.594476699829101562e+01 8.648137664794921875e+01 0.000000000000000000e+00
1.197720909118652344e+01 8.678813171386718750e+01 0.000000000000000000e+00
-6.883784770965576172e+00 8.720826721191406250e+01 0.000000000000000000e+00
2.580748367309570312e+01 8.674351501464843750e+01 0.000000000000000000e+00
-2.242055684328079224e-01 8.655313873291015625e+01 0.000000000000000000e+00
2.196834182739257812e+01 8.632629394531250000e+01 0.000000000000000000e+00
2.377260017395019531e+01 8.634171295166015625e+01 0.000000000000000000e+00
1.616444396972656250e+01 8.677429199218750000e+01 0.000000000000000000e+00
1.550433158874511719e+01 8.650548553466796875e+01 0.000000000000000000e+00
-6.966542720794677734e+00 8.702031707763671875e+01 0.000000000000000000e+00
2.404993438720703125e+01 8.636635589599609375e+01 0.000000000000000000e+00
2.475707244873046875e+01 8.635469818115234375e+01 0.000000000000000000e+00
-3.272652029991149902e-01 8.691049194335937500e+01 0.000000000000000000e+00
-2.964190721511840820e+00 8.674930572509765625e+01 0.000000000000000000e+00
-8.926065564155578613e-01 8.716670989990234375e+01 0.000000000000000000e+00
7.710056304931640625e-01 8.675657653808593750e+01 0.000000000000000000e+00
1.910943239927291870e-01 8.723536682128906250e+01 0.000000000000000000e+00
1.708618402481079102e-01 8.721951293945312500e+01 0.000000000000000000e+00
-1.049146747589111328e+01 8.770907592773437500e+01 0.000000000000000000e+00
-1.321766090393066406e+01 8.761947631835937500e+01 0.000000000000000000e+00
-2.039676189422607422e+00 8.750138854980468750e+01 0.000000000000000000e+00
-1.151326847076416016e+01 8.741938018798828125e+01 0.000000000000000000e+00
-1.252889919281005859e+01 8.742286682128906250e+01 0.000000000000000000e+00
6.321001529693603516e+00 8.641175079345703125e+01 0.000000000000000000e+00
-1.352697372436523438e+01 8.711333465576171875e+01 0.000000000000000000e+00
-2.308127403259277344e+00 9.001472473144531250e+01 0.000000000000000000e+00
-1.796243190765380859e+00 8.988741302490234375e+01 0.000000000000000000e+00
-8.945698738098144531e+00 8.708646392822265625e+01 0.000000000000000000e+00
-7.271252155303955078e+00 8.774291229248046875e+01 0.000000000000000000e+00
-8.181457519531250000e+00 8.746940612792968750e+01 0.000000000000000000e+00
-3.286855459213256836e+00 8.723889923095703125e+01 0.000000000000000000e+00
-3.623486995697021484e+00 8.699102783203125000e+01 0.000000000000000000e+00
4.638561248779296875e+00 8.660377502441406250e+01 0.000000000000000000e+00
2.057724237442016602e+00 8.669825744628906250e+01 0.000000000000000000e+00
7.579520344734191895e-01 9.073519897460937500e+01 0.000000000000000000e+00
-1.097865676879882812e+01 8.757915496826171875e+01 0.000000000000000000e+00
1.837650418281555176e+00 8.681912994384765625e+01 0.000000000000000000e+00
3.991639912128448486e-01 8.656905364990234375e+01 0.000000000000000000e+00
-1.022133731842041016e+01 8.804689788818359375e+01 0.000000000000000000e+00
-7.541901111602783203e+00 8.734938812255859375e+01 0.000000000000000000e+00
2.023349106311798096e-01 8.725922393798828125e+01 0.000000000000000000e+00
-7.220420360565185547e+00 8.786593627929687500e+01 0.000000000000000000e+00
-7.163520812988281250e+00 8.705298614501953125e+01 0.000000000000000000e+00
-7.096122741699218750e+00 8.840884399414062500e+01 0.000000000000000000e+00
1.111209678649902344e+01 8.668992614746093750e+01 0.000000000000000000e+00
-2.457050800323486328e+00 8.717348480224609375e+01 0.000000000000000000e+00
-1.347562694549560547e+01 8.760460662841796875e+01 0.000000000000000000e+00
2.210310173034667969e+01 8.645469665527343750e+01 0.000000000000000000e+00
1.963779067993164062e+01 8.640750122070312500e+01 0.000000000000000000e+00
2.087594985961914062e+01 8.640138244628906250e+01 0.000000000000000000e+00
-2.019025087356567383e+00 8.713766479492187500e+01 0.000000000000000000e+00
9.671259522438049316e-01 9.090277862548828125e+01 0.000000000000000000e+00
3.987340450286865234e+00 8.695748138427734375e+01 0.000000000000000000e+00
1.649353790283203125e+01 8.637577819824218750e+01 0.000000000000000000e+00
-5.697706222534179688e+00 1.186217727661132812e+02 0.000000000000000000e+00
-7.737952709197998047e+00 1.177975769042968750e+02 0.000000000000000000e+00
-5.702518939971923828e+00 1.186922073364257812e+02 0.000000000000000000e+00
1.473831462860107422e+01 8.648726654052734375e+01 0.000000000000000000e+00
-5.959809780120849609e+00 8.711088562011718750e+01 0.000000000000000000e+00
-4.431641101837158203e+00 1.160758132934570312e+02 0.000000000000000000e+00
7.364655137062072754e-01 8.701280212402343750e+01 0.000000000000000000e+00
-1.045239353179931641e+01 8.804093170166015625e+01 0.000000000000000000e+00
3.694735765457153320e+00 8.674970245361328125e+01 0.000000000000000000e+00
-3.558001041412353516e+00 8.703721618652343750e+01 0.000000000000000000e+00
2.077909088134765625e+01 8.652706909179687500e+01 0.000000000000000000e+00
1.389037513732910156e+01 8.655972290039062500e+01 0.000000000000000000e+00
-1.022005367279052734e+01 8.808695983886718750e+01 0.000000000000000000e+00
5.366084575653076172e+00 8.659140777587890625e+01 0.000000000000000000e+00
9.117604255676269531e+00 8.949671173095703125e+01 0.000000000000000000e+00
2.533505058288574219e+01 8.648844146728515625e+01 0.000000000000000000e+00
-1.934771728515625000e+01 8.876045989990234375e+01 0.000000000000000000e+00
-1.952120590209960938e+01 8.792851257324218750e+01 0.000000000000000000e+00
-1.727382850646972656e+01 8.741532897949218750e+01 0.000000000000000000e+00
-1.641110229492187500e+01 8.723912811279296875e+01 0.000000000000000000e+00
4.911125004291534424e-01 8.705970001220703125e+01 0.000000000000000000e+00
-8.696187973022460938e+00 8.717679595947265625e+01 0.000000000000000000e+00
